NOME,NUM,Latitude,Longitude,SEQ,GRUPO,SENTIDO,TIPO,ID_do_Itinerario,COD
"Rua Mal. Otávio Saldanha Mazza, 8636 - Pinheirinho",170052,-25.522075360032,-49.297146011886,4,,Palmeira,Novo mobiliário,13838,640
"Av. Winston Churchill, 2472 - Capão Raso",150331,-25.518348864079,-49.29566769888,2,,Palmeira,Domus,13838,640
"Rua Nicola Pellanda, 1456 - Pinheirinho",160323,-25.541866968186,-49.294554920143,13,,Palmeira,Novo mobiliário,13838,640
"Rua Ignêz de Souza Soares, 107 - Tatuquara",160816,-25.549569970204,-49.294105977886,16,,Palmeira,Chapéu chinês,13838,640
"R. Nicola Pellanda, 3467 - Umbará",160812,-25.558585964001,-49.291564886825,10,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Isaac Ferreira da Cruz, 5155 - Pinheirinho",160033,-25.533720616656,-49.28669638525,8,,Palmeira,Novo mobiliário,13838,640
"Rua Joaquim Simões, 10 - Pinheirinho",170051,-25.52114093887,-49.296043208143,3,,Palmeira,Chapéu chinês,13838,640
"Rua Emanoel Voluz, 284 - Pinheirinho",160244,-25.524017075104,-49.292992119479,26,,Terminal Pinheirinho,Domus,13837,640
"Rua Emanoel Voluz, 715 - Pinheirinho",150578,-25.527429844348,-49.290089969324,24,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Emanoel Voluz, 949 - Pinheirinho",150579,-25.528548049752,-49.288473938393,23,,Terminal Pinheirinho,Domus,13837,640
"Rua Nicola Pellanda, 1459 - Pinheirinho",160324,-25.541519686495,-49.294415445274,16,,Terminal Pinheirinho,Novo mobiliário,13837,640
"Rua La Salle, 321 - Pinheirinho",160359,-25.534127309077,-49.292735041327,19,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua João Amadeu Pedro Bom, 523 - Tatuquara",160344,-25.55118874608,-49.297864766068,2,,Terminal Pinheirinho,Chapéu chinês,13837,640
Rua Valdomiro Rodrigues - Umbará,160295,-25.55820249391,-49.29711682209,7,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Nicola Pellanda, 1968 - Pinheirinho",160326,-25.547534656812,-49.293478013224,15,,Palmeira,Novo mobiliário,13838,640
Rua Bortolo Pelanda 1293  - Pinheirinho,160298,-25.56039,-49.29424,9,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Nicola Pellanda, 854 - Pinheirinho",160140,-25.537718591055,-49.294969909978,12,,Palmeira,Novo mobiliário,13838,640
"Rua Mal. Otávio Saldanha Maza, 3046 - Capão Raso",160245,-25.525816036122,-49.293896099826,5,,Palmeira,Chapéu chinês,13838,640
"Rua Léon Nicolas, 2081 - Capão Raso",150332,-25.515159644727,-49.294443608469,29,,Terminal Pinheirinho,Domus,13837,640
"Rua Carlópolis, 117 - Pinheirinho",160356,-25.534953816196,-49.294198186344,18,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Nicola Pellanda, 2811 - Pinheirinho",160354,-25.553701775267,-49.293251366562,12,,Terminal Pinheirinho,Novo mobiliário,13837,640
"Rua La Salle, 850 - Pinheirinho",160361,-25.534887260197,-49.289207936472,9,,Palmeira,Placa em poste,13838,640
"Rua Nicola Pellanda, 1031 - Pinheirinho",160141,-25.538179630971,-49.294743263316,17,,Terminal Pinheirinho,Novo mobiliário,13837,640
"Av. Winston Churchill, 2677 - Capão Raso",150751,-25.520731874323,-49.295383384725,27,,Terminal Pinheirinho,Placa em poste,13837,640
"Rua Nicola Pellanda, 1719 - Pinheirinho",160145,-25.544221680924,-49.294155271,15,,Terminal Pinheirinho,Novo mobiliário,13837,640
"Rua Faustino Raimundo Pellanda, 450 - Tatuquara",160351,-25.554184532182,-49.29533946628,5,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Nicola Pellanda, 3568 - Umbará",160271,-25.556490607301,-49.29250705356,11,,Terminal Pinheirinho,Novo mobiliário,13837,640
"R. Emanoel Voluz, 497 - Pinheirinho",150908,-25.525594921011,-49.291831226374,25,,Terminal Pinheirinho,Chapéu chinês,13837,640
"Rua Isaac Ferreira da Cruz, 5608 - Pinheirinho",160036,-25.530323506367,-49.288999504299,7,,Palmeira,Novo mobiliário,13838,640
"Rua Nicola Pellanda, 1459 - Pinheirinho",160324,-25.541519686495,-49.294415445274,27,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Nicola Pellanda, 2091 - Pinheirinho",160327,-25.54745116804,-49.293365360445,25,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Nicola Pellanda, 2460 - Pinheirinho",160329,-25.550445837615,-49.292767227835,24,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Nicola Pellanda, 4446 - Umbara",160275,-25.565745918673,-49.28827318663,14,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Nicola Pellanda, 678 - Pinheirinho",160079,-25.535055173536,-49.295786642623,9,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Nicola Pellanda, 1968 - Pinheirinho",160326,-25.547534656812,-49.293478013224,13,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Ângelo Gai, 1569 - Umbara",160391,-25.585159181258,-49.295523197598,32,,Luiz Nichele,Sem demarcação,12794,641
"Rua Luiz Nichele, 438 - Umbará",160805,-25.569210786365,-49.287988301273,26,,Luiz Nichele,Placa em cano,12794,641
"Alameda Nsa. Sra. do Sagrado Coração, 680 - Pinheirinho",160317,-25.528638092388,-49.292818189806,32,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Alameda Nsa. Sra. do Sagrado Coração, 471 - Pinheirinho",160321,-25.531962390077,-49.296896488613,30,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Nicola Pellanda, 1719 - Pinheirinho",160145,-25.544221680924,-49.294155271,26,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Bortolo Pelanda, 393 - Umbara",160410,-25.559831010937,-49.286344896754,17,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Nicola Pellanda, 2476 - Pinheirinho",160328,-25.550725336291,-49.292839647478,14,,Luiz Nichele,Sem demarcação,12794,641
"Rua Hermínio Nichele, 559 - Umbara",160335,-25.552801591765,-49.288432778067,17,,Luiz Nichele,Sem demarcação,12794,641
"Rua Bortolo Pelanda, 697 - Umbara",160409,-25.560636833242,-49.289920733517,22,,Luiz Nichele,Placa em cano,12794,641
"Rua Nicola Pellanda, 4445 - Umbara",160274,-25.56562977802,-49.288625897116,24,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Nicola Pellanda, 4459 - Umbara",160276,-25.566981115945,-49.287078262514,25,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Vereador Ângelo Burbelo, 2326 - Umbara",160403,-25.570918902707,-49.294773520178,28,,Luiz Nichele,Sem demarcação,12794,641
"Rua Ângelo Gai, 65 - Umbara",160401,-25.572429865462,-49.295330078548,29,,Luiz Nichele,Sem demarcação,12794,641
"Rua Ângelo Gai, 467 - Umbara",160383,-25.596179778773,-49.298075226984,1,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Emanoel Voluz, 284 - Pinheirinho",160244,-25.524017075104,-49.292992119479,34,,Terminal Pinheirinho,Domus,12793,641
"Rua Bortolo Pelanda, 696 - Umbara",160408,-25.560578760453,-49.289462746328,16,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Ângelo Gai, 1059 - Umbara",160394,-25.581445646358,-49.293860228008,7,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Ângelo Gai, 1568 - Umbara",160390,-25.58528256057,-49.295448095745,5,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Luiz Nichele, 432 - Umbará",160804,-25.569257362227,-49.287845473643,12,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Av. Winston Churchill, 2472 - Capão Raso",150331,-25.518348864079,-49.29566769888,2,,Luiz Nichele,Domus,12794,641
"Rua Mal. Otávio Saldanha Maza, 3046 - Capão Raso",160245,-25.525816036122,-49.293896099826,5,,Luiz Nichele,Chapéu chinês,12794,641
"Alameda Nsa. Sra. do Sagrado Coração, 540 - Pinheirinho",160322,-25.531411775602,-49.296449900812,8,,Luiz Nichele,Domus,12794,641
"Rua Ângelo Gai, 1279 - Umbara",160392,-25.582597217389,-49.295477600044,31,,Luiz Nichele,Sem demarcação,12794,641
"Rua Nicola Pellanda, 675 - Pinheirinho",160080,-25.535028551163,-49.295648508858,29,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Alameda Nsa. Sra. do Sagrado Coração, 346 - Pinheirinho",160319,-25.530292386736,-49.294841916508,31,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Hermínio Nichele, 333 - Umbara",160332,-25.550941917068,-49.289075167126,22,,Terminal Pinheirinho,Domus,12793,641
"Rua Hermínio Nichele, 558 - Umbara",160334,-25.552779813048,-49.288298667616,21,,Terminal Pinheirinho,Domus,12793,641
"Rua Deputado Pinheiro Júnior, 970 - Umbara",160337,-25.555609803155,-49.284331680483,20,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Vereador Ângelo Burbelo, 2325 - Umbara",160402,-25.570987858188,-49.294693053907,10,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Ângelo Gai, 2731 - Umbara",160385,-25.59367931242,-49.297709197945,2,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Nicola Pellanda, 854 - Pinheirinho",160140,-25.537718591055,-49.294969909978,10,,Luiz Nichele,Novo mobiliário,12794,641
"Alameda Nsa. Sra. do Sagrado Coração, 681 - Pinheirinho",160316,-25.528462617253,-49.292783321089,6,,Luiz Nichele,Domus,12794,641
"Alameda Nsa. Sra. do Sagrado Coração, 345 - Pinheirinho",160318,-25.530154428898,-49.294895560688,7,,Luiz Nichele,Chapéu chinês,12794,641
"Rua Nicola Pellanda, 1456 - Pinheirinho",160323,-25.541866968186,-49.294554920143,11,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Deputado Pinheiro Júnior, 971 - Umbara",160336,-25.555636420958,-49.284429581112,18,,Luiz Nichele,Sem demarcação,12794,641
"Rua Deputado Pinheiro Júnior, 1297 - Umbara",160061,-25.558334467543,-49.284040660805,19,,Luiz Nichele,Sem demarcação,12794,641
"Rua Ângelo Gai, 1060 - Umbara",160395,-25.581370648701,-49.293943376488,30,,Luiz Nichele,Sem demarcação,12794,641
"Rua Ângelo Gai, 30 - Umbara",160400,-25.572143159023,-49.295228154606,9,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Ângelo Gai, 2603 - Umbara",160386,-25.591340086409,-49.297990829891,3,,Terminal Pinheirinho,Chapéu chinês,12793,641
Terminal Pinheirinho - 641 - Luiz Nichele,105713,-25.51271,-49.29484,1,14494,Luiz Nichele,Plataforma,12794,641
"Rua Nicola Pellanda, 1685 - Pinheirinho",160325,-25.543871986016,-49.294383258766,12,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Nicola Pellanda, 3958 - Umbara",160272,-25.56146073791,-49.291365773624,23,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Luíz Nichele, 870 - Umbara",160404,-25.569795043745,-49.289553941435,27,,Luiz Nichele,Placa em cano,12794,641
"Rua Nicola Pellanda, 1031 - Pinheirinho",160141,-25.538179630971,-49.294743263316,28,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Av. Winston Churchill, 2546 - Capão Raso",150330,-25.519229941942,-49.295454463264,36,,Terminal Pinheirinho,Domus,12793,641
"Rua Nicola Pellanda, 4534 - Umbara",160277,-25.567050073693,-49.286799312777,13,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Ângelo Gai, 1278 - Umbara",160393,-25.582551251531,-49.295284480995,6,,Terminal Pinheirinho,Placa em cano,12793,641
"Rua João Amadeu Pedro Bom, 202 - Tatuquara",160330,-25.550617650731,-49.290754229969,15,,Luiz Nichele,Placa em cano,12794,641
"Rua Bôrtolo Pelanda, 504 - Umbará",160824,-25.559655867009,-49.28652096971,21,,Luiz Nichele,Sem demarcação,12794,641
"Av. Winston Churchill, 2677 - Capão Raso",150751,-25.520731874323,-49.295383384725,35,,Terminal Pinheirinho,Placa em poste,12793,641
"Rua Léon Nicolas, 2081 - Capão Raso",150332,-25.515159644727,-49.294443608469,37,,Terminal Pinheirinho,Domus,12793,641
"Rua João Amadeu Pedro Bom, 203 - Tatuquara",160331,-25.55044825752,-49.290617437309,23,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Bortolo Pelanda, 321 - Umbara",160412,-25.560059733646,-49.284142584747,18,,Terminal Pinheirinho,Domus,12793,641
"R. Emanoel Voluz, 497 - Pinheirinho",150908,-25.525594921011,-49.291831226374,33,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Mal. Otávio Saldanha Mazza, 8636 - Pinheirinho",170052,-25.522075360032,-49.297146011886,4,,Luiz Nichele,Novo mobiliário,12794,641
"Rua Hermínio Nichele, 334 - Umbara",160333,-25.550962486172,-49.289191843218,16,,Luiz Nichele,Sem demarcação,12794,641
"Rua Bortolo Pelanda, 322 - Umbara",160411,-25.559955686044,-49.284135879225,20,,Luiz Nichele,Sem demarcação,12794,641
"Rua Deputado Pinheiro Júnior, 1296 - Umbara",160060,-25.558368343975,-49.283938736862,19,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Nicola Pellanda, 3957 - Umbara",160273,-25.561172795366,-49.291316152758,15,,Terminal Pinheirinho,Novo mobiliário,12793,641
"Rua Luíz Nichele, 869 - Umbara",160405,-25.569884565728,-49.289485545105,11,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Ângelo Gai, 809 - Umbara",160396,-25.579125535778,-49.294117720074,8,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Ângelo Gai, 1868 - Umbara",160388,-25.587788826505,-49.296480746216,4,,Terminal Pinheirinho,Chapéu chinês,12793,641
"Rua Joaquim Simões, 10 - Pinheirinho",170051,-25.52114093887,-49.296043208143,3,,Luiz Nichele,Chapéu chinês,12794,641
"Rua Ângelo Gai, 1869 - Umbara",160389,-25.587716251975,-49.296547801441,33,,Luiz Nichele,Sem demarcação,12794,641
"Rua Emanoel Voluz, 284 - Pinheirinho",160244,-25.524017075104,-49.292992119479,36,,Terminal Pinheirinho,Domus,11293,642
"Estrada do Ganchinho, 1110 - Umbará",160418,-25.549100363006,-49.285003573841,24,,Terminal Pinheirinho,Domus,11293,642
"R. Helena Grodzki, 3178 - Umbara (Estrada do Ganchinho)",160728,-25.56130103877,-49.268245131916,17,,Terminal Pinheirinho,Chapéu chinês,11293,642
"R. Helena Grodzki, 4582 - Umbara (Estrada do Ganchinho)",160718,-25.572215440564,-49.261504976736,12,,Terminal Pinheirinho,Chapéu chinês,11293,642
"R. Helena Grodzki, 4937 - Umbara (Estrada do Ganchinho)",160716,-25.575963435705,-49.263342053837,11,,Terminal Pinheirinho,Domus,11293,642
"R. Helena Grodzki, 6305 - Umbara (Estrada do Ganchinho)",160705,-25.589000814656,-49.266822220034,6,,Terminal Pinheirinho,Domus,11293,642
"R. Helena Grodzki, 6857 - Umbara (Estrada do Ganchinho)",160702,-25.594688044164,-49.264990271276,4,,Terminal Pinheirinho,Chapéu chinês,11293,642
"Rua Helena Grodzki, 7330 - Umbara (Estrada do Ganchinho)",160320,-25.596083805234,-49.262951792425,3,,Terminal Pinheirinho,Domus,11293,642
"Rua Nicola Pellanda, 854 - Pinheirinho",160140,-25.537718591055,-49.294969909978,10,,Ganchinho,Novo mobiliário,11313,642
"Rua Helena Grodzki, 3005 - Umbara (Estrada do Ganchinho)",160729,-25.559417298751,-49.269481630272,22,,Ganchinho,Chapéu chinês,11313,642
"R. Helena Grodzki, 5002 - Umbara (Estrada do Ganchinho)",160711,-25.579386822637,-49.266755164808,31,,Ganchinho,Sem demarcação,11313,642
"Av. Winston Churchill, 2546 - Capão Raso",150330,-25.519229941942,-49.295454463264,38,,Terminal Pinheirinho,Domus,11293,642
"Rua Nicola Pellanda, 1459 - Pinheirinho",160324,-25.541519686495,-49.294415445274,29,,Terminal Pinheirinho,Novo mobiliário,11293,642
"Rua Helena Grodzki, 170 - Umbará",160425,-25.553724763735,-49.276790314562,21,,Terminal Pinheirinho,Chapéu chinês,11293,642
"R. Helena Grodzki, 3379 - Umbara (Estrada do Ganchinho)",160726,-25.563025052325,-49.266728342718,16,,Terminal Pinheirinho,Domus,11293,642
"R. Helena Grodzki, 3665 - Umbara (Estrada do Ganchinho)",160724,-25.564671613333,-49.264620126432,15,,Terminal Pinheirinho,Domus,11293,642
Estrada do Ganchinho (Rua da Balsa),160180,-25.599587385045,-49.26117181778,1,,Terminal Pinheirinho,Chapéu chinês,11293,642
"Rua Nicola Pellanda, 678 - Pinheirinho",160079,-25.535055173536,-49.295786642623,9,,Ganchinho,Novo mobiliário,11313,642
"Rua Mal. Otávio Saldanha Maza, 3046 - Capão Raso",160245,-25.525816036122,-49.293896099826,5,,Ganchinho,Chapéu chinês,11313,642
"Rua Helena Grodzki, 373 - Umbará",160420,-25.550764054671,-49.281818450636,17,,Ganchinho,Chapéu chinês,11313,642
"Rua Helena Grodzki, 2871 - Umbara (Estrada do Ganchinho)",160731,-25.557729529647,-49.271195561832,21,,Ganchinho,Placa em cano,11313,642
"R. Helena Grodzki, 3380 - Umbara (Estrada do Ganchinho)",160725,-25.563089173052,-49.266847701019,24,,Ganchinho,Sem demarcação,11313,642
"R. Helena Grodzki, 6050 - Umbara (Estrada do Ganchinho)",160707,-25.585822041166,-49.267423034853,33,,Ganchinho,Sem demarcação,11313,642
"Alameda Nsa. Sra. do Sagrado Coração, 346 - Pinheirinho",160319,-25.530292386736,-49.294841916508,33,,Terminal Pinheirinho,Chapéu chinês,11293,642
"Rua Nicola Pellanda, 2091 - Pinheirinho",160327,-25.54745116804,-49.293365360445,27,,Terminal Pinheirinho,Novo mobiliário,11293,642
"Rua Helena Grodzki, 3006 - Umbara (Estrada do Ganchinho)",160730,-25.559338657708,-49.269394458479,18,,Terminal Pinheirinho,Chapéu chinês,11293,642
"R. Helena Grodzki, 5959 - Umbara (Estrada do Ganchinho)",160710,-25.584264072637,-49.26726746673,8,,Terminal Pinheirinho,Domus,11293,642
"R. Emanoel Voluz, 497 - Pinheirinho",150908,-25.525594921011,-49.291831226374,35,,Terminal Pinheirinho,Chapéu chinês,11293,642
"Alameda Nsa. Sra. do Sagrado Coração, 345 - Pinheirinho",160318,-25.530154428898,-49.294895560688,7,,Ganchinho,Chapéu chinês,11313,642
"Alameda Nsa. Sra. do Sagrado Coração, 540 - Pinheirinho",160322,-25.531411775602,-49.296449900812,8,,Ganchinho,Domus,11313,642
"Rua Nicola Pellanda, 1685 - Pinheirinho",160325,-25.543871986016,-49.294383258766,12,,Ganchinho,Novo mobiliário,11313,642
"Estrada do Ganchinho, 683 - Umbará",160416,-25.548127546416,-49.288179309314,15,,Ganchinho,Domus,11313,642
"Estr. do Ganchinho, 2959 - Sítio Cercado, Curitiba - PR, 81935-006",160727,-25.560581785077,-49.26882046575,23,,Ganchinho,Chapéu chinês,11313,642
"R. Helena Grodzki, 4495 - Umbara (Estrada do Ganchinho)",160717,-25.57253148277,-49.261602641291,28,,Ganchinho,Sem demarcação,11313,642
"R. Helena Grodzki, 5958 - Umbara (Estrada do Ganchinho)",160709,-25.58426891108,-49.267380119509,32,,Ganchinho,Sem demarcação,11313,642
"Rua Léon Nicolas, 2081 - Capão Raso",150332,-25.515159644727,-49.294443608469,39,,Terminal Pinheirinho,Domus,11293,642
Terminal Pinheirinho - 642 - Ganchinho,105716,-25.513069365273,-49.29483046627,1,14494,Ganchinho,Plataforma,11313,642
"Alameda Nsa. Sra. do Sagrado Coração, 681 - Pinheirinho",160316,-25.528462617253,-49.292783321089,6,,Ganchinho,Domus,11313,642
"Rua Nicola Pellanda, 1968 - Pinheirinho",160326,-25.547534656812,-49.293478013224,13,,Ganchinho,Novo mobiliário,11313,642
"R. Helena Grodzki, 3867 - Umbara (Estrada do Ganchinho)",160721,-25.566293955861,-49.263820828146,26,,Ganchinho,Sem demarcação,11313,642
"R. Helena Grodzki, 6714 - Umbara (Estrada do Ganchinho)",160703,-25.591473135651,-49.266972423738,35,,Ganchinho,Sem demarcação,11313,642
"R. Helena Grodzki, 6858 - Umbara (Estrada do Ganchinho)",160701,-25.594704977238,-49.265137792772,36,,Ganchinho,Sem demarcação,11313,642
"Rua Helena Grodzki, 163 - Umbará",160424,-25.55386511429,-49.276813448614,19,,Ganchinho,Domus,11313,642
"Rua Helena Grodzki, 2673 - Umbara (Estrada do Ganchinho)",160733,-25.555882030402,-49.273661853022,20,,Ganchinho,Sem demarcação,11313,642
"R. Helena Grodzki, 3664 - Umbara (Estrada do Ganchinho)",160723,-25.564755090107,-49.264712662643,25,,Ganchinho,Sem demarcação,11313,642
"Rua Helena Grodzki, 7331 - Umbara (Estrada do Ganchinho)",160700,-25.596135813347,-49.263056398577,37,,Ganchinho,Sem demarcação,11313,642
"R. Helena Grodzki,470 - Umbará",160775,-25.552290735627,-49.279565066099,18,,Ganchinho,Chapéu chinês,11313,642
"Av. Winston Churchill, 2677 - Capão Raso",150751,-25.520731874323,-49.295383384725,37,,Terminal Pinheirinho,Placa em poste,11293,642
"Estrada do Ganchinho, 355 - Umbará",160415,-25.547908540598,-49.290644259399,26,,Terminal Pinheirinho,Chapéu chinês,11293,642
Estr. do Ganchinho 5959  - Umbara (Estrada do Ganchinho),160712,-25.579444886306,-49.266657264179,9,,Terminal Pinheirinho,Chapéu chinês,11293,642
"R. Helena Grodzki, 6049 - Umbara (Estrada do Ganchinho)",160708,-25.585918808728,-49.267310382074,7,,Terminal Pinheirinho,Domus,11293,642
"Rua Helena Grodzki, 7810 - Umbara (Estrada do Ganchinho)",160198,-25.5988081,-49.261712,38,,Ganchinho,Sem demarcação,11313,642
"Av. Winston Churchill, 2472 - Capão Raso",150331,-25.518348864079,-49.29566769888,2,,Ganchinho,Domus,11313,642
"Estrada do Ganchinho, 350 - Umbará",160414,-25.548030748314,-49.290669740385,14,,Ganchinho,Domus,11313,642
"Estrada do Ganchinho, 1105 - Umbará",160419,-25.549166911116,-49.285294593519,16,,Ganchinho,Domus,11313,642
"R. Helena Grodzki, 5646 - Umbara (Estrada do Ganchinho)",160713,-25.577718689786,-49.265050620979,30,,Ganchinho,Sem demarcação,11313,642
